"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @ericswalwell: Mitch, PLEASE. 

@realDonaldTrump had plenty of time for campaign rallies &amp; golf trips in recent months. But sure, @senat…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138807269330945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rimoyer",7384,TRUE,FALSE,NA,NA
"12","@RightWingWatch These are NOT Christians. These are demons willing to risk the lives of the vulnerable who give the… https://t.co/bsDcjzwaDE",FALSE,0,"RightWingWatch",2020-03-31 23:59:59,TRUE,"1245019150545760256","1245138807252385793","17376893","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DefendDemocraC",0,FALSE,FALSE,NA,NA
"13","10 major news events no one paid attention to last week because of the coronavirus pandemic 
https://t.co/KwQTCJNERZ",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138807231598592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ControversyDay",0,FALSE,FALSE,NA,NA
"14","„Even drug gangs lock down favelas to stop the spread of coronavirus. Meanwhile, a citizen decries the restrictions… https://t.co/JvFeyhv9ba",FALSE,1,"YoannaGB",2020-03-31 23:59:59,TRUE,"1245138666302976001","1245138807093166081","2275532740","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoannaGB",0,FALSE,FALSE,NA,NA
"15","RT @FenCoul: Please let's retweet the absolute nuts off this <U+0001F447>

https://t.co/yXLn00qlAx",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138807009284096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unsquare925",713,TRUE,FALSE,NA,NA
"16","RT @realDonaldTrump: 30 DAYS TO SLOW THE SPREAD
#COVID<U+30FC>19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806967279619",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hrch8r",20162,TRUE,FALSE,NA,NA
"17","RT @danfromtheweb: here's a running list of companies where workers are striking as a result of their poor response to the coronavirus. 

c…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806963134471",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jayellew",289,TRUE,FALSE,NA,NA
"18","‘We Want To Be Ahead Of This’ : Coronavirus Live Updates : NPR https://t.co/Edtc4peQSY https://t.co/8GlKwqZkQ5",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806891831296",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","duckm4st3r",0,FALSE,FALSE,NA,NA
"19","RT @ShawnG927: Meanwhile in Philadelphia, protesters are here calling for the city and state to release prisoners, so they don’t get Corona…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806858223619",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bndy95",638,TRUE,FALSE,NA,NA
"20","RT @CuomoPrimeTime: New York Gov. Andrew Cuomo says he has no plans to ever run for President, has not considered it, and will never consid…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806816243712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kroshey",3370,TRUE,FALSE,NA,NA
"21","RT @Hope012015: Trump rejects opening ObamaCare special enrollment period amid coronavirus outbreak https://t.co/oPEYikdV2h",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806744940545",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","obsandi",32,TRUE,FALSE,NA,NA
"22","RT @LeslynLewis: At a time when so many Canadians are suffering, fearful of their futures, and struggling to meet basic daily needs, how ca…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806573010944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IssuesMichele",564,TRUE,FALSE,NA,NA
"23","RT @scooterbraun: NYC. If you or someone you know is on the frontlines, DM @Lyft https://t.co/DWSqgHNWDb",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806484992003",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyla_howard4",38,TRUE,FALSE,NA,NA
"24","RT @NikkiHaley: The US offered to help Iran with this crisis. Khamenei refused the aid &amp; accused the US of manufacturing the virus. Some ar…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806422077443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryam_wmf",1675,TRUE,FALSE,NA,NA
"25","RT @ericswalwell: Mitch, PLEASE. 

@realDonaldTrump had plenty of time for campaign rallies &amp; golf trips in recent months. But sure, @senat…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806338129926",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kavrider",7384,TRUE,FALSE,NA,NA
"26","RT @QBlueSkyQ: Deep State Fauci and Deborah Birx says 100K to 240K US deaths from #coronavirus #COVID<U+30FC>19
Did Potus just set them up? #Relea…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806254305290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nathan63832205",737,TRUE,FALSE,NA,NA
"27","RT @genebaur: Our disrespectful treatment of other animals and the earth has consequences, and when they are harmed, ultimately, so are we.…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806120108036",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kerbrech",21,TRUE,FALSE,NA,NA
"28","RT @bennyjohnson: President Trump spoke strongly about protecting Americans against Coronavirus in his State of the Union address in Februa…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138806027825154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moosescardbox",10540,TRUE,FALSE,NA,NA
"29","RT @dcpetterson: USPS may run out of cash and have to shutter operations as early as June.

Republicans opposed any attempt to have money i…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805935558656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Massey0547",3314,TRUE,FALSE,NA,NA
"30","RT @brexit_sham: ""NHS England, has warned doctors, nurses and other staff  will be subject to disciplinary action if they raise with the me…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805860040705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3EyedRaven2020",4330,TRUE,FALSE,NA,NA
"31","RT @bariweiss: Some doctors have moved into the basement. Some have moved out entirely. Some have stopped breast feeding. Many are drawing…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805784317952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mekaya72",3588,TRUE,FALSE,NA,NA
"32","RT @Nicoxw1: Alabama won't provide ventilators to the mentally disabled.

The Governor who signed the most dangerous anti-choice bill into…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805725814789",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","texasbamaaaaaa",14767,TRUE,FALSE,NA,NA
"33","#MitchPlease blows up on Twitter after McConnell blamed impeachment for Trump’s coronavirus failures https://t.co/iscQLZ1KO9",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805633331200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_bruntz",2,FALSE,FALSE,NA,NA
"34","RT @AdityaRajKaul: Delhi Police had already issued orders to the organisers of #TablighiJamat to vacate premises to stop spread of #CoronaV…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805595594752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spsesaaa3",1425,TRUE,FALSE,NA,NA
"35","RT @pzf: BREAKING NEWS: New York City death toll from coronavirus has surpassed 1,000.",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805591400449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsmaelIsmael016",44,TRUE,FALSE,NA,NA
"36","RT @ThomasJane: The coronavirus crisis has exposed the ugly truth about celebrity culture and capitalism https://t.co/ThGuNalvv7",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805570625537",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CRC_0x7B5",41,TRUE,FALSE,NA,NA
"37","#DOJ seeks new emergency powers amid #coronavirus #pandemic - POLITICO https://t.co/aSWeu3xC72",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805570424832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","americonsumer",0,FALSE,FALSE,NA,NA
"38","RT @TimRunsHisMouth: Sooo... before coronavirus, CNN complained that there WEREN'T ENOUGH White House briefings...  Now that Trump has one…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805444788230",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","debraco18403408",995,TRUE,FALSE,NA,NA
"39","RT @PeteSouza: The CDC issued its first warning on Jan 8

Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805352542211",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noreen467",41004,TRUE,FALSE,NA,NA
"40","RT @Barnes_Law: Do people realize that 100K deaths would barely even budge the mortality rate for America, where 100k people die every 10 d…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805352329216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1ruthieann",874,TRUE,FALSE,NA,NA
"41","RT @SenKamalaHarris: Today marks 50 days since my first phone call with administration officials about the impact of coronavirus in Califor…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805251649537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BobHerrmann64",8324,TRUE,FALSE,NA,NA
"42","RT @AndyBiotech: #Coronavirus testing positivity rate ~50% in New York!

That's an insane figure even though they are only testing symptoma…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138805155401734",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tomorrowdaworld",112,TRUE,FALSE,NA,NA
"43","“Few things have caused more anxiety than shifting protocols meant to preserve a dwindling supply of protective gea… https://t.co/vlrEnwfmvn",FALSE,1,"brianrahmer",2020-03-31 23:59:59,TRUE,"1245138277918703618","1245138805088272387","17809655","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brianrahmer",0,FALSE,FALSE,NA,NA
"44","RT @benshapiro: Praying for your recovery, @ChrisCuomo, and for your family -- we're all in this one together! https://t.co/bbIjtlpYtZ",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804962402305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevegeyer",1239,TRUE,FALSE,NA,NA
"45","RT @realDonaldTrump: 30 DAYS TO SLOW THE SPREAD
#COVID<U+30FC>19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804895354882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","st_7897",20162,TRUE,FALSE,NA,NA
"46","RT @JamilSmith: The photograph below may as well be Trump describing himself. He bragged about ratings for his coronavirus pressers while A…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804891176962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LULUBELLE1000",78,TRUE,FALSE,NA,NA
"47","RT @SkyNews: The government is preparing to release an app which alerts people if they come too close to someone who has tested positive fo…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804849213440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michy_tish",339,TRUE,FALSE,NA,NA
"48","RT @progressvoice: Joe Biden sounding a bit short of breath <U+0001F628>does he have the coronavirus? https://t.co/6JJl9nmBaX",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804811403266",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnxiousFurbii",3,TRUE,FALSE,NA,NA
"49","RT @RexChapman: Coronavirus silver-linings: 

Jack Black is now on Tik Tok... https://t.co/O5ji9L2dgv",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804714999810",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Claylex1",49639,TRUE,FALSE,NA,NA
"50","RT @RealSaavedra: .@realDonaldTrump should instruct officials not to call on CNN reporters for questions if their network is not going to c…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804677079040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LJones4ever",1128,TRUE,FALSE,NA,NA
"51","RT @GoAngelo: 16/ c) Lawsuits - Fox News spent months not only downplaying coronavirus, but actively misinforming their audience about it -…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804605779969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkendallw",2112,TRUE,FALSE,NA,NA
"52","RT @realDonaldTrump: 30 DAYS TO SLOW THE SPREAD
#COVID<U+30FC>19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804588961792",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bettewatkins10",20162,TRUE,FALSE,NA,NA
"53","RT @TorontoStar: A Quebec couple who got off a plane immediately “looked out of place"" in Old Crow, Yukon. Turns out, they were taking refu…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804576526336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeepLearningFTW",1355,TRUE,FALSE,NA,NA
"54","RT @CAPAction: TRUMP JUST NOW: “I think only good things can be said when you look at the job that’s been done.”

REALITY: More than 3,700…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804530270209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zena20989641",1528,TRUE,FALSE,NA,NA
"55","RT @AWorldOutOfMind: Hospitals are threatening to fire doctors and nurses who speak out about their working conditions during the coronavir…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804429729793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TravelerOfTheU1",45,TRUE,FALSE,NA,NA
"56","RT @BrittMcHenry: It’s difficult to see people argue there was little time to react to Coronavirus. Since I work in media, I’ve known how d…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804358426625",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","reigns_allison",12678,TRUE,FALSE,NA,NA
"57","RT @SJSpotlight: Coronavirus: New 'Health Corps' initiative aims to beef up medical workforce in California -- and fast https://t.co/iTSdus…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804286967808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaniceBitters",5,TRUE,FALSE,NA,NA
"58","RT @azcentral: ASU has made 2,000 new coronavirus test kits, using robots for faster results https://t.co/CRhcOVjEIA",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804245065728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhmagat",38,TRUE,FALSE,NA,NA
"59","RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/CurosT0chF",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804148776961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TomZBHappy",9127,TRUE,FALSE,NA,NA
"60","RT @OgbeniDipo: God please save us from this impending danger. Help us halt the spread of coronavirus in Nigeria. We are not ready for an e…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804136194054",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dope_Template",404,TRUE,FALSE,NA,NA
"61","RT @sydbrownstone: “Why am I having to choose between staying healthy and having a place to go stay?” As rent comes due, some say eviction…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804123381760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshleeRenayy",26,TRUE,FALSE,NA,NA
"62","RT @realDonaldTrump: 30 DAYS TO SLOW THE SPREAD
#COVID<U+30FC>19 https://t.co/p9j7kZsD7b https://t.co/RSUHRfT8If",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804106821632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TasteTestFilms",20162,TRUE,FALSE,NA,NA
"63","RT @ajplus: A U.S. federal appeals court has ruled that Texas can temporarily suspend abortions during the #coronavirus pandemic, only a da…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138804014485506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S0R3N_",62,TRUE,FALSE,NA,NA
"64","RT @kylegriffin1: Twitter, stepping up its enforcement of misleading and harmful coronavirus-related claims, required Fox News host Laura I…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803960025088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Resist2k18",2283,TRUE,FALSE,NA,NA
"65","RT @EquineInfoEx: A photo submitted to us from Manhattan where they are social distancing or staying at home. #coronavirus #SocialDistancin…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803930497025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coni11432387",1,TRUE,FALSE,NA,NA
"66","RT @Yamiche: President Trump just said he likely was distracted by the impeachment trial and that impacted his response to coronavirus.

Th…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803917901826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davelepre2",19364,TRUE,FALSE,NA,NA
"67","RT @business: A Hong Kong nursing student in the U.S. says she is afraid of overstaying her visa, but vows to keep fighting during the coro…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803913703426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eadwird",469,TRUE,FALSE,NA,NA
"68","RT @bigbenmoore: So because isolation and going nuts we threw a dinner party for the kids... 
#coronavirus #lockdown #coronavirusuk #covid1…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803867521024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anknow1",10218,TRUE,FALSE,NA,NA
"69","RT @mcspocky: Experts are warning coronavirus puts the integrity of the 2020 election at risk. Here's what could happen in November.

The v…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803800461312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jusretscpo",56,TRUE,FALSE,NA,NA
"70","RT @majorgauravarya: China continues to operate markets that sell bats, cats, frogs, dogs &amp; also exotic wildlife for consumption. Only diff…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803792269317",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arnacortazzo",4873,TRUE,FALSE,NA,NA
"71","And suddenly, Trump sorta gets it. ""This is not the flu.""
#Coronavirus",FALSE,1,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803720847362",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Haines4Laura",1,FALSE,FALSE,NA,NA
"72","RT @QAnonNotables: Hospitals across the U.S. are threatening to fire health-care workers who publicize their working conditions during the…",FALSE,0,NA,2020-03-31 23:59:59,FALSE,NA,"1245138803641237509",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ivan2488083248",56,TRUE,FALSE,NA,NA
"73","RT @gidifeedtv: 31 patients recover in Ghana — highest in Africa

Kwaku Agyemang, the country’s health minister, broke the news during an i…",FALSE,0,NA,2020-03-31 23:59:58,FALSE,NA,"1245138803607638016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iranloye_bj",2,TRUE,FALSE,NA,NA
"74","RT @StormIsUponUs: Wear a scarf to prevent coronavirus? That's not advice to avoid an airborne contagion, and he wouldn't be flippant with…",FALSE,0,NA,2020-03-31 23:59:58,FALSE,NA,"1245138803498479616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KresserRoxene",1787,TRUE,FALSE,NA,NA
"75","RT @inquirerdotnet: CNN’s Chris Cuomo has tested positive for the coronavirus but promised to stay at work and do his prime-time show from…",FALSE,0,NA,2020-03-31 23:59:58,FALSE,NA,"1245138803473305600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sakatunayan",4,TRUE,FALSE,NA,NA
"76","RT @danpfeiffer: Fauci just admitted that if the Trump Administration had not fumbled the ball so badly on testing many fewer Americans wou…",FALSE,0,NA,2020-03-31 23:59:58,FALSE,NA,"1245138803469230080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","karibu68",13178,TRUE,FALSE,NA,NA
"77","He golfed
He campaigned
He watched tv
He partied
He tweeted, hundreds of times.
But he couldn't pay attention to a… https://t.co/fEnL1V4hux",FALSE,0,NA,2020-03-31 23:59:58,TRUE,NA,"1245138803402178561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Daisy_Bates2241",0,FALSE,FALSE,NA,NA
"78","After this is over, the American people need to go after these companies with everything we have to change their be… https://t.co/ldwHNquq6h",FALSE,0,NA,2020-03-31 23:59:58,TRUE,NA,"1245138803217571852",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realdennysalas",0,FALSE,FALSE,NA,NA
"79","RT @iharsha18: SHAME @elonmusk @Tesla @GavinNewsom @SecElaineChao @realDonaldTrump @jimcramer #banelonmusk #Tesla #coronavirus @CNBC",FALSE,0,NA,2020-03-31 23:59:58,FALSE,NA,"1245138803091746816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhenomenalPoto",1,TRUE,FALSE,NA,NA
"80","RT @scooterbraun: NYC. If you or someone you know is on the frontlines, DM @Lyft https://t.co/DWSqgHNWDb",FALSE,0,NA,2020-03-31 23:59:58,FALSE,NA,"1245138803049795585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarionBizzle76",38,TRUE,FALSE,NA,NA
