"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @news_ntd: Residents from Hubei province, China’s #CCPvirus (#coronavirus) outbreak epicenter, are now allowed to leave as travel restri…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689255630757888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","franco71026412",804,TRUE,FALSE,NA,NA
"12","RT @Rog_Anderson: They're even noticing how useless he is in the USA... &amp; they've got their own problem! #BorisJohnson
#COVID19 #coronaviru…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689255462940678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davecmrn",3,TRUE,FALSE,NA,NA
"13","TRUMP DOESN’T KNOW WHAT TO CALL CORONAVIRUS 

“Um... this, uh... whatever they wanna call it, you can call it a ger… https://t.co/FT1bPEeXGX",FALSE,1,NA,2020-03-27 23:59:59,TRUE,NA,"1243689255215349760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkultranews",0,FALSE,FALSE,NA,NA
"14","RT @chuckwoolery: BREAKING: FOX Business Network Fired Trish Regan for Telling the Truth About How Liberal Media Was Using Coronavirus to T…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689255152517127",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","galloy_tammie",5821,TRUE,FALSE,NA,NA
"15","RT @OzraeliAvi: Wondering how the CCP is keeping China’s Coronavirus numbers at zero?

Watch what happens when you show up for a test: 

ht…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689255148253185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamagedGoods200",530,TRUE,FALSE,NA,NA
"16","RT @2020predicts: Donald Trump will test positive for Coronavirus.",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689255060279297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kermminie",9213,TRUE,FALSE,NA,NA
"17","Senior Joey Messier made Channel 7 News tonight. Click to find out why! Well-done, Joey!
https://t.co/SKkhyd3qLZ",FALSE,17,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254707810304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RocklandHS",4,FALSE,FALSE,NA,NA
"18","RT @RunRichRun: @mollyhc Can some news service please map #COVID19 #coronavirus cases by congressional district? Not an idle exercise; mayb…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254615687168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatMalo28822361",5,TRUE,FALSE,NA,NA
"19","RT @GorillaPimpin_: Only these 2 can save us from the Coronavirus https://t.co/9uXotprNw4",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254586388480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paul_elite5",28917,TRUE,FALSE,NA,NA
"20","RT @karyndarley: ‘The frontline of the fight against Coronavirus is your front door’—thank you Mr. President",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254552813569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoelSacha_",2,TRUE,FALSE,NA,NA
"21","RT @SimcoeNews: BREAKING: #Alliston Tim Hortons shuts down for cleaning after employee tests positive for #coronavirus 
https://t.co/7J0JVc…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254544461829",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","12cbutler",12,TRUE,FALSE,NA,NA
"22","RT @WebMD: When it comes to spotting symptoms, do you know how to tell the new coronavirus (also known as COVID-19) from seasonal allergies…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254464573440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pete98086241",12461,TRUE,FALSE,NA,NA
"23","RT @billboard: .@BTS_twt is rescheduling the upcoming North America dates for its world tour amid the ongoing novel #coronavirus pandemic.…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254460547073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","midnightshine95",694,TRUE,FALSE,NA,NA
"24","RT @saint_papii: Moms swear they have a PHD in coronavirus <U+0001F644>",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254414409729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Curly_lau_",86,TRUE,FALSE,NA,NA
"25","RT @camillepawglia: A lot of you probably have coronavirus bc one symptom is having no taste",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254347300864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbiemorawski",53771,TRUE,FALSE,NA,NA
"26","RT @angryasianman: ""You fucking Chinese, spreading the coronavirus."" An Asian man was spit on and threatened while standing on a subway pla…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254280032256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N7IRL",204,TRUE,FALSE,NA,NA
"27","RT @myBurbankNEWS: Cases of coronavirus in Burbank only rise by 1 overnight - bringing total to 7, much slower rate than other places - con…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254279983104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jakexbarnes",44,TRUE,FALSE,NA,NA
"28","RT @w_terrence: NO DEMOCRATS WERE INVITED <U+0001F602>

People are very upset that President @realDonaldTrump didn’t invite any democrats at the #coro…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254242398209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","19Delta10",4698,TRUE,FALSE,NA,NA
"29","RT @benshapiro: 1. The US is undoubtedly NOT #1 in terms of actual coronavirus cases. China has been lying.
2. Increased diagnoses of coron…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254170939392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lmllehtinen",17339,TRUE,FALSE,NA,NA
"30","RT @BorisJohnson: Over the last 24 hours I have developed mild symptoms and tested positive for coronavirus.

I am now self-isolating, but…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254158364672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tipaaw",132767,TRUE,FALSE,NA,NA
"31","RT @ryanstruyk: The President says he has told the leader of the federal government's coronavirus response not to call the governors of Mic…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254154375170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aftercloudia_",3511,TRUE,FALSE,NA,NA
"32","Bill Gates makes a prediction about when cases will peak
https://t.co/PotpHQZzZG",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254053707782",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Juan_Winans",0,FALSE,FALSE,NA,NA
"33","ESPN broadcaster Doris Burke tests positive for coronavirus https://t.co/CUdzA61p9S",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254049525765",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darryldean57",0,FALSE,FALSE,NA,NA
"34","RT @pressahmadiyya: Hazrat Mirza Masroor Ahmad delivered a special message from his office in place of the weekly Friday Sermon due to Gove…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689254045265927",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IslamsServant",88,TRUE,FALSE,NA,NA
"35","RT @PodSaveAmerica: Trump ties federal #coronavirus aid for governors to personal praise: ""If they don't treat you right, I don't call"" htt…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253965619200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinPorritt",3742,TRUE,FALSE,NA,NA
"36","RT @PrisonCookies: [Coronavirus Task Force Briefing]

*Kanye West bursts in and grabs mic away from President Trump

imma let you finish bu…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253911044096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kylarstern313",35,TRUE,FALSE,NA,NA
"37","RT @DrDenaGrayson: As a doctor and scientist, I find this groveling by the lead physician on Trump's #coronavirus task force extremely dist…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253843931140",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ABayer42",1120,TRUE,FALSE,NA,NA
"38","Fox News Poll: Biden Trounces Trump, Americans Want Tougher Coronavirus Restrictions https://t.co/a9Fbx2svQs",FALSE,78,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253843931139",NA,"<a href=""https://circleboom.com"" rel=""nofollow"">Circleboom</a>","realTuckFrumper",30,FALSE,FALSE,NA,NA
"39","RT @SethAbramson: PS10/ If you're in media, you should be *clearly* telling Americans that federal aid has become a game of appeasing the p…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253831245825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stampoutracism0",1119,TRUE,FALSE,NA,NA
"40","RT @BradBeauregardJ: Trump &amp; Pence could do a better job if they'd just shut up and go away

The Trump admin is actively preventing states…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253739126784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GuineveresGhost",131,TRUE,FALSE,NA,NA
"41","RT @ABC: .@jonkarl presses Pres. Trump on whether everyone who needs a ventilator will get one. “Look, don’t be a cutie pie,” Trump respond…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253701214213",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Inadiasyikin",452,TRUE,FALSE,NA,NA
"42","RT @ezridersos: BREAKING: FOX Business Network Fired Trish Regan for Telling the Truth About How Liberal Media Was Using Coronavirus to Tak…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253642567685",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DuaneHufford",125,TRUE,FALSE,NA,NA
"43","RT @QuickTake: 15 million restaurant jobs are at risk due to the coronavirus pandemic. Here's how you can help https://t.co/CgzYhg80Mx",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253609050112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brutarov",49,TRUE,FALSE,NA,NA
"44","RT @katherineOma: The Governor of Louisiana who is suffering a large amount of Coronavirus infections and deaths,  asked trump for 12,000 v…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253546020864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ringsforfun",256,TRUE,FALSE,NA,NA
"45","RT @RepDanCrenshaw: You also stated as recently as last week that restricting travel from China was a bad idea.

Scientists disagree with y…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253512626184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaireLMcFadde1",3210,TRUE,FALSE,NA,NA
"46","RT @bara: Motion to rename it the Gell-Mann-Crichton-Coronavirus Amnesia Effect https://t.co/9wNMAkzvIw",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253432971264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AetherCzar",3,TRUE,FALSE,NA,NA
"47","RT @noelhimself: BREAKING NEWS: Burundi is the only African country without any case of coronavirus. When the Minister Of Health was asked…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253344808960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisKnight407",31148,TRUE,FALSE,NA,NA
"48","RT @NYSPEF: Help is on the way for our healthcare professionals working tirelessly to combat #Coronavirus at the Stony Brook Hospital &amp; kee…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689253130792962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dl_burn",7,TRUE,FALSE,NA,NA
"49","RT @camillepawglia: A lot of you probably have coronavirus bc one symptom is having no taste",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252958777344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Maiipls",53771,TRUE,FALSE,NA,NA
"50","RT @CBS7News: First confirmed coronavirus case reported in Ector County. #CBS7 https://t.co/dGyKzwANus",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252946395141",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jzubia558",39,TRUE,FALSE,NA,NA
"51","RT @MTMehan: One of my favorite lines from The Three Amigos, when Martin Short's character is exhorting the abuelas to sew all the costumes…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252879204355",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MTMehan",1,TRUE,FALSE,NA,NA
"52","RT @joshrogin: Wuhan reported only about 2,500 #coronavirus deaths, but 5,000 urns were delivered to one mortuary over just 2 days. “Wuhan…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252648599558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SweetGaelicGirl",6491,TRUE,FALSE,NA,NA
"53","RT @monaeltahawy: Who HAS been keeping America open: it is always about race, class &amp; gender: 

Among the US workforce, just 16.2% of Latin…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252631740418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kshaw58",285,TRUE,FALSE,NA,NA
"54","RT @KTVU: President Trump said there are certain parts of the country that will not be ready to return to a semblance of normalcy when his…",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252614860800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lulabelldesigns",5,TRUE,FALSE,NA,NA
"55","RT @NC_Governor: <U+0001F534>LIVE NOW: Gov. Cooper Coronavirus Task Force Update - 3/27/2020 https://t.co/ZKJHNIwWjn",FALSE,0,NA,2020-03-27 23:59:59,FALSE,NA,"1243689252510224385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","speckiemom",99,TRUE,FALSE,NA,NA
"56","RT @nytimes: Fox Business said it had “parted ways” with the anchor Trish Regan, weeks after she dismissed coronavirus concerns as a “scam”…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689252120133632",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NuttyBYNatured",1882,TRUE,FALSE,NA,NA
"57","RT @mannyfidel: Kylie Jenner donated $1 million to coronavirus relief. That's a lot of money! But it's easy to forget how much the super ri…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689252078174208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","knee_lay",2153,TRUE,FALSE,NA,NA
"58","RT @brat2381: This is crazy! How is DeSantis getting away with this?

Florida won’t say which elder care homes have coronavirus https://t.c…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689252048621568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavidW_340",269,TRUE,FALSE,NA,NA
"59","RT @CharlieDaniels: Ironic Hillary Clinton criticizing President Trump for his handling of the Coronavirus crisis when , backed by the migh…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689252015099904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrlDuzNailz",7709,TRUE,FALSE,NA,NA
"60","RT @WebMD: When it comes to spotting symptoms, do you know how to tell the new coronavirus (also known as COVID-19) from seasonal allergies…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251969138689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KrynoidPodCast",12461,TRUE,FALSE,NA,NA
"61","RT @abc7robmcmillan: #BREAKING A doctor at Riverside Medical Clinic on Day St tested positive for #Coronavirus, exposing just over 100 pati…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251700494336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HeyRiverside",35,TRUE,FALSE,NA,NA
"62","RT @Yamiche: Dr. Fauci on coronavirus: ""This is something that we have never seen before at least in our generation...We are really being c…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251620843520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmningsen",615,TRUE,FALSE,NA,NA
"63","RT @jeremycorbyn: I wish the Prime Minister a speedy recovery and hope his family are safe and healthy.

Coronavirus can and does affect an…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251562237954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiasXiotis",8079,TRUE,FALSE,NA,NA
"64","RT @FayCortez: BREAKING: Abbott gets approval for point-of-care coronavirus test that can detect a positive case in FIVE MINUTES. Think of…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251457445888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_austintheboss",11692,TRUE,FALSE,NA,NA
"65","RT @iaeaorg: <U+0001F9A0> The most accurate lab test for diagnosing the #COVID19 #coronavirus uses real time RT-PCR. We explain what it is and how it…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251377680385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pablochem",93,TRUE,FALSE,NA,NA
"66","RT @AnaCabrera: JUST IN: 51 Italian doctors who tested positive for #coronavirus have died - Italian Association of Doctors",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251163832320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pr0craztinazn",41320,TRUE,FALSE,NA,NA
"67","RT @CharlieDaniels: Ironic Hillary Clinton criticizing President Trump for his handling of the Coronavirus crisis when , backed by the migh…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251067383811",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CookieLady444",7709,TRUE,FALSE,NA,NA
"68","RT @Newsweek: Deaths from coronavirus in U.S. could top 80,000 by July, analysis finds https://t.co/LeLm5mlazW",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689251063181313",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elxeus",29,TRUE,FALSE,NA,NA
"69","RT @Paul_VanDerMeer: Donald Trump is killing people. And he starts with the medical staff. #TrumpsCoronaMassacre
#MasksNow
#VentilatorsNow…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250857447424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Justmemarie2",49,TRUE,FALSE,NA,NA
"70","RT @JackPosobiec: China went from covering up coronavirus outbreak to locking up doctors and censoring social media to now selling faulty t…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250660315140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhpnjfb",2670,TRUE,FALSE,NA,NA
"71","RT @BashirAhmaad: Like @NCDCGov’s 080097000010, most of our states have their own dedicated helplines to assist citizens on #coronavirus re…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250622668802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hamxahbj",704,TRUE,FALSE,NA,NA
"72","RT @capitanescabi0: Coronavirus everywhere. https://t.co/GUW09WkZ4P",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250480144386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emmaforastieri",1,TRUE,FALSE,NA,NA
"73","RT @DavidCornDC: Can you believe this? Of course, you can.

As the coronavirus hit, Jared Kushner's company told renters to take action to…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250471792640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadySitheen",4838,TRUE,FALSE,NA,NA
"74","RT @ccpetsitters11: Trish Reagan ... FIRED<U+203C><U+203C><U+203C><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621> https://t.co/k2dKwLAGQH",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250421387265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanielTidentrue",3,TRUE,FALSE,NA,NA
"75","RT @BombAssMia: God bless EVERY SINGLE health care worker &amp; everyone else impacted by the Coronavirus, forreal<U+0001F64F><U+0001F3FD><U+2764><U+FE0F>.",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250408796168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oyi_in",17,TRUE,FALSE,NA,NA
"76","RT @realDonaldTrump: Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is r…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250220118022",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deacondeacon691",49258,TRUE,FALSE,NA,NA
"77","RT @gregggonsalves: .<U+2066>@Yale<U+2069> should be ashamed of itself. What craven selfishness on behalf of the university I work for. Alums, students,…",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250203275271",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amedawg18",508,TRUE,FALSE,NA,NA
"78","RT @spectatorindex: JUST IN: 3 new coronavirus deaths and 54 new cases in China",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250182189057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blahnaaari",2034,TRUE,FALSE,NA,NA
"79","Coronavirus: Cops enforce lockdown with blows &amp; insults | India News - Times of India https://t.co/SGmcJLTKTp",FALSE,1,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250173796352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","financialnewsn",1,FALSE,FALSE,NA,NA
"80","GOP governor breaks with Trump: 'We're not going to be up and running by Easter' https://t.co/cYJrrVS57d via @politico",FALSE,0,NA,2020-03-27 23:59:58,FALSE,NA,"1243689250148712451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyDugan",0,FALSE,FALSE,NA,NA
